membership_id,customer_id,guild_id,tier,valid_from,valid_to
MEM-00812,WIZ-01161,GLD-03,adept,2026-04-25,
MEM-00813,WIZ-01163,GLD-11,archmage,2025-10-28,
MEM-00814,WIZ-01164,GLD-11,apprentice,2024-01-19,
MEM-00815,WIZ-01167,GLD-06,adept,2026-03-16,2026-04-15
MEM-00816,WIZ-01167,GLD-06,Archmage,2026-04-15,
MEM-00817,WIZ-01168,GLD-10,apprentice,2024-03-12,
MEM-00818,WIZ-01169,GLD-06,apprentice,2025-09-22,
MEM-00819,WIZ-01170,GLD-07,apprentice,2025-02-26,
MEM-00820,WIZ-01171,GLD-11,adept,2023-11-03,
MEM-00821,WIZ-01175,GLD-04,Apprentice,2025-06-05,
MEM-00822,WIZ-01179,GLD-10,apprentice,2026-04-11,
MEM-00823,WIZ-01180,GLD-01,adept,2024-02-04,2025-01-02
MEM-00824,WIZ-01180,GLD-01,archmage,2025-01-02,
MEM-00825,WIZ-01181,GLD-10,apprentice,2024-12-21,2025-12-09
MEM-00826,WIZ-01181,GLD-10,adept,2025-12-09,
MEM-00827,WIZ-01182,GLD-05,adept,2026-06-16,
MEM-00828,WIZ-01184,GLD-03,adept,2024-06-17,
MEM-00829,WIZ-01185,GLD-01,apprentice,2024-11-04,
MEM-00830,WIZ-01186,GLD-05,ARCHMAGE,2023-08-15,
MEM-00831,WIZ-01187,GLD-11,adept,2025-10-21,
MEM-00832,WIZ-01188,GLD-08,ADEPT,2026-02-22,
MEM-00833,WIZ-01191,GLD-06,apprentice,2026-04-08,
MEM-00834,WIZ-01192,GLD-11,apprentice,2025-09-30,2025-12-17
MEM-00835,WIZ-01192,GLD-11,adept,2025-12-17,
MEM-00836,WIZ-01193,GLD-01,ARCHMAGE,2024-08-27,
MEM-00837,WIZ-01196,GLD-06,ARCHMAGE,2025-02-20,
MEM-00838,WIZ-01197,GLD-06,adept,2026-03-30,
MEM-00839,WIZ-01199,GLD-02,adept,2025-06-12,
MEM-00840,WIZ-01201,GLD-10,adept,2026-03-20,
MEM-00841,WIZ-01203,GLD-09,adept,2025-07-03,
MEM-00842,WIZ-01204,GLD-09,ADEPT,2024-12-14,
MEM-00843,WIZ-01205,GLD-10,apprentice,2025-05-04,
MEM-00844,WIZ-01206,GLD-08,adept,2026-05-17,
MEM-00845,WIZ-01207,GLD-03,APPRENTICE,2025-12-15,
MEM-00846,WIZ-01209,GLD-08,Adept,2025-11-05,
MEM-00847,WIZ-01210,GLD-11,Archmage,2026-03-29,
MEM-00848,WIZ-01211,GLD-01,Archmage,2024-12-02,
MEM-00849,WIZ-01216,GLD-04,apprentice,2024-02-27,
MEM-00850,WIZ-01218,GLD-03,APPRENTICE,2025-02-07,
MEM-00851,WIZ-01219,GLD-11,apprentice,2023-09-22,
MEM-00852,WIZ-01222,GLD-02,apprentice,2024-12-02,
MEM-00853,WIZ-01223,GLD-07,ADEPT,2025-10-07,
MEM-00854,WIZ-01224,GLD-07,apprentice,2025-06-05,
MEM-00855,WIZ-01225,GLD-02,Apprentice,2025-09-14,
MEM-00856,WIZ-01226,GLD-09,apprentice,2026-06-17,
MEM-00857,WIZ-01227,GLD-10,apprentice,2025-07-15,
MEM-00858,WIZ-01228,GLD-02,apprentice,2026-03-30,
MEM-00859,WIZ-01229,GLD-09,apprentice,2026-05-12,
MEM-00860,WIZ-01230,GLD-06,apprentice,2025-01-06,
MEM-00861,WIZ-01231,GLD-12,APPRENTICE,2023-08-18,
MEM-00862,WIZ-01233,GLD-03,apprentice,2025-08-23,
MEM-00863,WIZ-01234,GLD-09,Apprentice,2026-04-08,
MEM-00864,WIZ-01235,GLD-02,Apprentice,2025-09-09,
MEM-00865,WIZ-01236,GLD-03,Adept,2026-06-05,
MEM-00866,WIZ-01237,GLD-02,archmage,2026-05-31,
MEM-00867,WIZ-01238,GLD-05,adept,2025-07-12,
MEM-00868,WIZ-01239,GLD-04,apprentice,2024-04-24,
MEM-00869,WIZ-01240,GLD-10,Apprentice,2026-04-22,2026-06-01
MEM-00870,WIZ-01240,GLD-10,adept,2026-06-01,
MEM-00871,WIZ-01241,GLD-02,Apprentice,2024-08-19,2026-01-12
MEM-00872,WIZ-01241,GLD-02,adept,2026-01-12,
MEM-00873,WIZ-01242,GLD-09,Apprentice,2024-02-22,
MEM-00874,WIZ-01246,GLD-06,archmage,2025-06-26,
MEM-00875,WIZ-01247,GLD-06,apprentice,2026-01-08,
MEM-00876,WIZ-01248,GLD-07,adept,2025-08-23,
MEM-00877,WIZ-01249,GLD-05,archmage,2026-06-10,
MEM-00878,WIZ-01251,GLD-10,adept,2026-04-04,2026-06-29
MEM-00879,WIZ-01251,GLD-10,archmage,2026-06-29,
MEM-00880,WIZ-01252,GLD-01,ADEPT,2024-09-19,
MEM-00881,WIZ-01254,GLD-04,apprentice,2026-04-09,2026-06-16
MEM-00882,WIZ-01254,GLD-04,adept,2026-06-16,
MEM-00883,WIZ-01256,GLD-09,apprentice,2024-10-23,2026-02-10
MEM-00884,WIZ-01256,GLD-09,adept,2026-02-10,
MEM-00885,WIZ-01257,GLD-08,adept,2025-08-10,
MEM-00886,WIZ-01259,GLD-04,apprentice,2026-04-03,
MEM-00887,WIZ-01260,GLD-01,adept,2023-08-12,
MEM-00888,WIZ-01261,GLD-09,apprentice,2026-06-22,
MEM-00889,WIZ-01263,GLD-01,Apprentice,2024-10-14,
MEM-00890,WIZ-01266,GLD-05,Apprentice,2026-05-31,
MEM-00891,WIZ-01267,GLD-06,adept,2026-06-25,
MEM-00892,WIZ-01268,GLD-07,apprentice,2024-02-19,
MEM-00893,WIZ-01269,GLD-10,apprentice,2024-07-07,
MEM-00894,WIZ-01271,GLD-04,Apprentice,2025-04-20,
MEM-00895,WIZ-01272,GLD-12,apprentice,2026-02-03,
MEM-00896,WIZ-01273,GLD-08,apprentice,2024-12-01,
MEM-00897,WIZ-01274,GLD-11,Apprentice,2025-03-16,
MEM-00898,WIZ-01275,GLD-12,apprentice,2023-12-27,
MEM-00899,WIZ-01276,GLD-11,apprentice,2026-06-06,
MEM-00900,WIZ-01277,GLD-08,apprentice,2024-11-14,
MEM-00901,WIZ-01280,GLD-07,adept,2025-05-29,
MEM-00902,WIZ-01284,GLD-02,adept,2024-09-08,
MEM-00903,WIZ-01285,GLD-11,apprentice,2025-11-25,
MEM-00904,WIZ-01287,GLD-08,apprentice,2025-11-24,
MEM-00905,WIZ-01288,GLD-09,Apprentice,2023-05-25,
MEM-00906,WIZ-01290,GLD-10,archmage,2026-06-12,
MEM-00907,WIZ-01291,GLD-01,adept,2026-02-22,
MEM-00908,WIZ-01292,GLD-07,adept,2026-04-18,
MEM-00909,WIZ-01294,GLD-09,apprentice,2025-10-28,2026-06-07
MEM-00910,WIZ-01294,GLD-09,adept,2026-06-07,
MEM-00911,WIZ-01295,GLD-10,Adept,2025-10-20,
MEM-00912,WIZ-01296,GLD-02,Apprentice,2023-11-09,
MEM-00913,WIZ-01297,GLD-07,Adept,2023-11-02,
MEM-00914,WIZ-01298,GLD-03,archmage,2026-04-09,
MEM-00915,WIZ-01299,GLD-07,archmage,2024-03-30,
MEM-00916,WIZ-01300,GLD-12,apprentice,2026-01-27,
MEM-00917,WIZ-01301,GLD-01,adept,2026-02-13,
MEM-00918,WIZ-01302,GLD-04,apprentice,2024-03-21,
MEM-00919,WIZ-01307,GLD-03,apprentice,2024-05-12,
MEM-00920,WIZ-01308,GLD-11,apprentice,2025-10-03,
MEM-00921,WIZ-01310,GLD-01,adept,2026-06-02,
MEM-00922,WIZ-01314,GLD-10,apprentice,2023-08-10,
MEM-00923,WIZ-01315,GLD-06,Apprentice,2025-06-08,
MEM-00924,WIZ-01316,GLD-02,Apprentice,2025-08-11,
MEM-00925,WIZ-01318,GLD-11,apprentice,2025-08-13,
MEM-00926,WIZ-01319,GLD-06,APPRENTICE,2025-05-21,2025-09-13
MEM-00927,WIZ-01319,GLD-06,adept,2025-09-13,
MEM-00928,WIZ-01321,GLD-09,Apprentice,2026-05-12,
MEM-00929,WIZ-01322,GLD-01,apprentice,2023-12-14,
MEM-00930,WIZ-01323,GLD-10,APPRENTICE,2026-02-05,
MEM-00931,WIZ-01324,GLD-02,apprentice,2024-03-11,
MEM-00932,WIZ-01325,GLD-02,apprentice,2024-06-16,
MEM-00933,WIZ-01327,GLD-08,apprentice,2025-05-12,2026-03-27
MEM-00934,WIZ-01327,GLD-08,adept,2026-03-27,
MEM-00935,WIZ-01329,GLD-04,adept,2024-09-19,2025-03-31
MEM-00936,WIZ-01329,GLD-04,Archmage,2025-03-31,
MEM-00937,WIZ-01332,GLD-08,archmage,2024-05-20,
MEM-00938,WIZ-01337,GLD-06,adept,2026-03-17,
MEM-00939,WIZ-01338,GLD-08,Apprentice,2025-08-27,
MEM-00940,WIZ-01339,GLD-11,ADEPT,2025-06-18,2025-08-04
MEM-00941,WIZ-01339,GLD-11,ARCHMAGE,2025-08-04,
MEM-00942,WIZ-01341,GLD-06,apprentice,2024-02-16,2025-04-01
MEM-00943,WIZ-01341,GLD-06,adept,2025-04-01,
MEM-00944,WIZ-01342,GLD-01,adept,2023-12-26,
MEM-00945,WIZ-01346,GLD-01,APPRENTICE,2025-01-29,
MEM-00946,WIZ-01347,GLD-01,apprentice,2025-11-17,
MEM-00947,WIZ-01349,GLD-09,Apprentice,2026-06-14,
MEM-00948,WIZ-01350,GLD-10,apprentice,2024-02-16,
MEM-00949,WIZ-01351,GLD-11,apprentice,2026-01-11,
MEM-00950,WIZ-01353,GLD-01,apprentice,2025-11-24,
MEM-00951,WIZ-01354,GLD-06,apprentice,2023-08-27,2025-03-16
MEM-00952,WIZ-01354,GLD-06,adept,2025-03-16,
MEM-00953,WIZ-01355,GLD-10,Apprentice,2025-08-12,
MEM-00954,WIZ-01356,GLD-07,apprentice,2026-05-04,
MEM-00955,WIZ-01358,GLD-12,Apprentice,2026-05-31,
MEM-00956,WIZ-01359,GLD-04,Apprentice,2024-02-10,
MEM-00957,WIZ-01360,GLD-05,apprentice,2025-05-09,
MEM-00958,WIZ-01361,GLD-12,apprentice,2026-03-17,
MEM-00959,WIZ-01363,GLD-04,apprentice,2026-04-26,
MEM-00960,WIZ-01365,GLD-07,apprentice,2024-12-10,
MEM-00961,WIZ-01366,GLD-11,apprentice,2024-01-19,
MEM-00962,WIZ-01368,GLD-11,adept,2025-11-22,
MEM-00963,WIZ-01370,GLD-04,adept,2024-08-26,
MEM-00964,WIZ-01371,GLD-06,Apprentice,2026-06-11,
MEM-00965,WIZ-01372,GLD-11,adept,2026-03-10,
MEM-00966,WIZ-01373,GLD-05,adept,2024-10-04,
MEM-00967,WIZ-01376,GLD-10,Archmage,2026-04-10,
MEM-00968,WIZ-01380,GLD-10,apprentice,2023-12-17,
MEM-00969,WIZ-01381,GLD-08,Apprentice,2026-04-11,
MEM-00970,WIZ-01382,GLD-03,adept,2025-09-04,
MEM-00971,WIZ-01384,GLD-03,archmage,2026-06-02,
MEM-00972,WIZ-01385,GLD-10,apprentice,2024-05-30,
MEM-00973,WIZ-01388,GLD-10,Apprentice,2023-09-29,
MEM-00974,WIZ-01389,GLD-07,apprentice,2026-03-22,
MEM-00975,WIZ-01390,GLD-06,apprentice,2025-08-19,
MEM-00976,WIZ-01397,GLD-06,apprentice,2023-10-01,
MEM-00977,WIZ-01398,GLD-06,apprentice,2025-09-12,
MEM-00978,WIZ-01399,GLD-09,apprentice,2025-07-24,
MEM-00979,WIZ-01400,GLD-03,APPRENTICE,2025-05-05,
MEM-00980,WIZ-01404,GLD-03,APPRENTICE,2024-11-30,
MEM-00981,WIZ-01407,GLD-12,apprentice,2025-05-19,
MEM-00982,WIZ-01409,GLD-10,apprentice,2024-06-12,
MEM-00983,WIZ-01410,GLD-10,apprentice,2026-05-04,
MEM-00984,WIZ-01412,GLD-12,Apprentice,2024-10-17,2025-04-16
MEM-00985,WIZ-01412,GLD-12,adept,2025-04-16,
MEM-00986,WIZ-01413,GLD-06,Apprentice,2025-08-06,
MEM-00987,WIZ-01415,GLD-08,APPRENTICE,2025-01-11,
MEM-00988,WIZ-01416,GLD-08,adept,2026-03-26,2026-05-20
MEM-00989,WIZ-01416,GLD-08,archmage,2026-05-20,
MEM-00990,WIZ-01418,GLD-07,apprentice,2026-04-15,
MEM-00991,WIZ-01419,GLD-09,ADEPT,2025-03-15,
MEM-00992,WIZ-01420,GLD-11,apprentice,2025-10-07,
MEM-00993,WIZ-01421,GLD-12,archmage,2024-02-01,
MEM-00994,WIZ-01422,GLD-02,apprentice,2024-10-29,
MEM-00995,WIZ-01425,GLD-01,apprentice,2026-05-28,
MEM-00996,WIZ-01427,GLD-04,Apprentice,2024-05-24,
MEM-00997,WIZ-01428,GLD-12,adept,2024-12-09,
MEM-00998,WIZ-01429,GLD-02,apprentice,2026-03-29,
MEM-00999,WIZ-01431,GLD-08,apprentice,2025-11-24,
MEM-01000,WIZ-01433,GLD-07,apprentice,2026-01-02,
MEM-01001,WIZ-01434,GLD-12,adept,2024-05-30,
MEM-01002,WIZ-01435,GLD-08,apprentice,2024-01-23,
MEM-01003,WIZ-01436,GLD-10,apprentice,2025-06-06,
MEM-01004,WIZ-01437,GLD-03,adept,2023-11-08,
MEM-01005,WIZ-01438,GLD-11,apprentice,2026-01-19,
MEM-01006,WIZ-01439,GLD-11,apprentice,2025-05-28,
MEM-01007,WIZ-01440,GLD-10,adept,2024-08-17,2025-09-23
MEM-01008,WIZ-01440,GLD-10,ARCHMAGE,2025-09-23,
MEM-01009,WIZ-01443,GLD-03,apprentice,2025-05-02,
MEM-01010,WIZ-01445,GLD-01,apprentice,2024-02-12,
MEM-01011,WIZ-01448,GLD-07,apprentice,2026-02-27,
MEM-01012,WIZ-01449,GLD-12,apprentice,2026-06-09,
MEM-01013,WIZ-01451,GLD-08,apprentice,2024-12-11,
MEM-01014,WIZ-01452,GLD-02,adept,2024-09-08,
MEM-01015,WIZ-01453,GLD-08,adept,2026-06-25,
MEM-01016,WIZ-01454,GLD-12,apprentice,2025-06-25,
MEM-01017,WIZ-01458,GLD-04,archmage,2026-06-16,
MEM-01018,WIZ-01459,GLD-12,Apprentice,2024-06-29,
MEM-01019,WIZ-01460,GLD-08,apprentice,2025-02-06,
MEM-01020,WIZ-01462,GLD-02,adept,2024-04-01,2025-05-10
MEM-01021,WIZ-01462,GLD-02,archmage,2025-05-10,
MEM-01022,WIZ-01463,GLD-07,Apprentice,2026-04-19,
MEM-01023,WIZ-01464,GLD-10,adept,2025-03-13,
MEM-01024,WIZ-01465,GLD-05,apprentice,2024-05-19,
MEM-01025,WIZ-01466,GLD-08,archmage,2023-11-22,
MEM-01026,WIZ-01468,GLD-07,apprentice,2024-02-06,
MEM-01027,WIZ-01469,GLD-07,APPRENTICE,2025-09-27,
MEM-01028,WIZ-01470,GLD-09,apprentice,2024-02-04,
MEM-01029,WIZ-01471,GLD-10,archmage,2024-06-27,
MEM-01030,WIZ-01472,GLD-09,apprentice,2025-09-03,2025-12-30
MEM-01031,WIZ-01472,GLD-09,adept,2025-12-30,
MEM-01032,WIZ-01473,GLD-03,ADEPT,2025-07-18,
MEM-01033,WIZ-01476,GLD-08,apprentice,2024-01-07,
MEM-01034,WIZ-01477,GLD-02,adept,2026-04-17,
MEM-01035,WIZ-01478,GLD-05,apprentice,2023-11-04,
MEM-01036,WIZ-01479,GLD-08,adept,2026-05-04,
MEM-01037,WIZ-01481,GLD-09,Adept,2026-02-10,
MEM-01038,WIZ-01482,GLD-10,apprentice,2023-07-24,
MEM-01039,WIZ-01484,GLD-11,adept,2025-11-09,
MEM-01040,WIZ-01488,GLD-09,apprentice,2026-04-28,
MEM-01041,WIZ-01489,GLD-08,Adept,2026-02-06,
MEM-01042,WIZ-01490,GLD-09,apprentice,2023-10-09,
MEM-01043,WIZ-01491,GLD-12,Apprentice,2025-07-30,
MEM-01044,WIZ-01493,GLD-02,apprentice,2025-11-14,
MEM-01045,WIZ-01494,GLD-02,apprentice,2024-07-02,
MEM-01046,WIZ-01495,GLD-05,archmage,2026-06-20,
MEM-01047,WIZ-01497,GLD-03,APPRENTICE,2024-07-16,
MEM-01048,WIZ-01498,GLD-06,apprentice,2026-01-29,
MEM-01049,WIZ-01499,GLD-08,apprentice,2026-04-16,
MEM-01050,WIZ-01502,GLD-12,APPRENTICE,2024-04-27,
MEM-01051,WIZ-01503,GLD-10,apprentice,2023-07-07,2025-03-28
MEM-01052,WIZ-01503,GLD-10,adept,2025-03-28,
MEM-01053,WIZ-01504,GLD-04,adept,2026-06-25,
MEM-01054,WIZ-01505,GLD-08,archmage,2023-08-15,
MEM-01055,WIZ-01506,GLD-04,apprentice,2026-02-15,
MEM-01056,WIZ-01508,GLD-04,archmage,2026-06-03,
MEM-01057,WIZ-01510,GLD-04,APPRENTICE,2025-09-13,
MEM-01058,WIZ-01511,GLD-05,apprentice,2025-01-17,
MEM-01059,WIZ-01513,GLD-07,adept,2024-09-19,2025-06-29
MEM-01060,WIZ-01513,GLD-07,archmage,2025-06-29,
MEM-01061,WIZ-01515,GLD-07,adept,2023-06-02,
MEM-01062,WIZ-01516,GLD-03,apprentice,2026-06-11,
MEM-01063,WIZ-01517,GLD-06,apprentice,2024-05-05,
MEM-01064,WIZ-01519,GLD-08,Apprentice,2023-10-21,
MEM-01065,WIZ-01520,GLD-12,adept,2024-11-30,
MEM-01066,WIZ-01524,GLD-11,Apprentice,2023-04-18,
MEM-01067,WIZ-01525,GLD-07,apprentice,2026-01-16,
MEM-01068,WIZ-01526,GLD-03,Apprentice,2024-03-09,2024-05-09
MEM-01069,WIZ-01526,GLD-03,adept,2024-05-09,
MEM-01070,WIZ-01527,GLD-05,Apprentice,2026-03-09,
MEM-01071,WIZ-01529,GLD-10,apprentice,2025-05-28,
MEM-01072,WIZ-01530,GLD-02,Archmage,2024-12-13,
MEM-01073,WIZ-01531,GLD-05,APPRENTICE,2023-09-05,2025-06-10
MEM-01074,WIZ-01531,GLD-05,adept,2025-06-10,
MEM-01075,WIZ-01532,GLD-03,apprentice,2025-11-24,2026-02-21
MEM-01076,WIZ-01532,GLD-03,Adept,2026-02-21,
MEM-01077,WIZ-01533,GLD-04,adept,2024-12-23,
MEM-01078,WIZ-01534,GLD-04,apprentice,2026-06-05,
MEM-01079,WIZ-01536,GLD-02,adept,2026-01-01,
MEM-01080,WIZ-01537,GLD-07,apprentice,2024-11-16,
MEM-01081,WIZ-01539,GLD-06,apprentice,2023-12-06,
MEM-01082,WIZ-01541,GLD-06,Apprentice,2026-03-06,2026-05-04
MEM-01083,WIZ-01541,GLD-06,adept,2026-05-04,
MEM-01084,WIZ-01542,GLD-03,adept,2026-04-21,
MEM-01085,WIZ-01543,GLD-06,Apprentice,2024-05-04,2024-07-29
MEM-01086,WIZ-01543,GLD-06,adept,2024-07-29,
MEM-01087,WIZ-01544,GLD-02,Apprentice,2025-09-30,
MEM-01088,WIZ-01545,GLD-11,APPRENTICE,2024-10-18,2025-02-10
MEM-01089,WIZ-01545,GLD-11,adept,2025-02-10,
MEM-01090,WIZ-01547,GLD-03,adept,2025-02-05,
MEM-01091,WIZ-01549,GLD-11,adept,2024-05-26,
MEM-01092,WIZ-01550,GLD-08,Adept,2024-10-26,
MEM-01093,WIZ-01551,GLD-09,Adept,2026-03-08,
MEM-01094,WIZ-01552,GLD-08,archmage,2026-03-07,
MEM-01095,WIZ-01553,GLD-10,Apprentice,2024-04-25,
MEM-01096,WIZ-01554,GLD-01,adept,2025-05-26,
MEM-01097,WIZ-01555,GLD-04,apprentice,2023-07-08,
MEM-01098,WIZ-01556,GLD-08,apprentice,2025-09-27,
MEM-01099,WIZ-01557,GLD-05,adept,2026-06-17,
MEM-01100,WIZ-01558,GLD-12,Adept,2024-12-22,
MEM-01101,WIZ-01562,GLD-04,Adept,2026-06-14,
MEM-01102,WIZ-01563,GLD-02,Adept,2026-06-13,
MEM-01103,WIZ-01566,GLD-12,Apprentice,2025-07-23,
MEM-01104,WIZ-01568,GLD-07,apprentice,2025-02-06,2026-01-20
MEM-01105,WIZ-01568,GLD-07,adept,2026-01-20,
MEM-01106,WIZ-01570,GLD-03,adept,2026-05-18,
MEM-01107,WIZ-01571,GLD-01,apprentice,2024-10-19,
MEM-01108,WIZ-01574,GLD-09,ADEPT,2026-05-12,
MEM-01109,WIZ-01575,GLD-12,Apprentice,2026-04-03,2026-06-28
MEM-01110,WIZ-01575,GLD-12,adept,2026-06-28,
MEM-01111,WIZ-01576,GLD-09,apprentice,2026-04-06,
MEM-01112,WIZ-01577,GLD-03,Adept,2025-09-17,
MEM-01113,WIZ-01578,GLD-09,apprentice,2024-06-11,
MEM-01114,WIZ-01579,GLD-02,adept,2023-03-08,
MEM-01115,WIZ-01582,GLD-04,apprentice,2025-08-16,
MEM-01116,WIZ-01585,GLD-02,APPRENTICE,2025-11-26,2026-04-11
MEM-01117,WIZ-01585,GLD-02,Adept,2026-04-11,
MEM-01118,WIZ-01586,GLD-09,adept,2024-06-19,
MEM-01119,WIZ-01588,GLD-01,Apprentice,2026-03-20,
MEM-01120,WIZ-01589,GLD-11,Adept,2026-05-24,
MEM-01121,WIZ-01590,GLD-01,adept,2023-08-04,
MEM-01122,WIZ-01591,GLD-12,apprentice,2026-04-25,
MEM-01123,WIZ-01592,GLD-06,apprentice,2026-01-12,
MEM-01124,WIZ-01594,GLD-12,adept,2023-05-02,
MEM-01125,WIZ-01595,GLD-03,apprentice,2024-03-31,
MEM-01126,WIZ-01598,GLD-10,apprentice,2024-06-08,
MEM-01127,WIZ-01600,GLD-04,APPRENTICE,2023-12-10,
MEM-01128,WIZ-01603,GLD-10,adept,2024-11-06,2025-02-19
MEM-01129,WIZ-01603,GLD-10,archmage,2025-02-19,
MEM-01130,WIZ-01604,GLD-12,Apprentice,2024-07-21,
MEM-01131,WIZ-01606,GLD-03,adept,2024-03-11,
MEM-01132,WIZ-01607,GLD-09,apprentice,2023-08-01,
MEM-01133,WIZ-01608,GLD-01,adept,2024-05-07,
MEM-01134,WIZ-01609,GLD-01,adept,2025-06-10,
MEM-01135,WIZ-01610,GLD-11,Adept,2025-10-22,2026-06-27
MEM-01136,WIZ-01610,GLD-11,ARCHMAGE,2026-06-27,
MEM-01137,WIZ-01611,GLD-07,APPRENTICE,2023-09-17,
MEM-01138,WIZ-01612,GLD-03,adept,2024-11-29,
MEM-01139,WIZ-01613,GLD-02,apprentice,2024-01-27,
MEM-01140,WIZ-01615,GLD-01,apprentice,2023-12-18,
MEM-01141,WIZ-01616,GLD-08,Apprentice,2025-10-11,
MEM-01142,WIZ-01617,GLD-11,APPRENTICE,2024-04-08,
MEM-01143,WIZ-01618,GLD-04,apprentice,2023-06-19,
MEM-01144,WIZ-01619,GLD-10,Adept,2024-11-10,
MEM-01145,WIZ-01621,GLD-04,apprentice,2026-02-15,
MEM-01146,WIZ-01622,GLD-07,APPRENTICE,2024-01-08,
MEM-01147,WIZ-01624,GLD-12,Apprentice,2026-04-29,
MEM-01148,WIZ-01625,GLD-11,Apprentice,2026-05-16,
MEM-01149,WIZ-01626,GLD-12,apprentice,2026-02-19,
MEM-01150,WIZ-01627,GLD-11,archmage,2026-04-13,
MEM-01151,WIZ-01629,GLD-07,ADEPT,2026-05-25,
MEM-01152,WIZ-01630,GLD-11,adept,2024-05-03,2024-11-12
MEM-01153,WIZ-01630,GLD-11,ARCHMAGE,2024-11-12,
MEM-01154,WIZ-01632,GLD-05,apprentice,2024-10-08,
MEM-01155,WIZ-01633,GLD-06,apprentice,2024-10-20,
MEM-01156,WIZ-01637,GLD-02,apprentice,2025-11-11,
MEM-01157,WIZ-01638,GLD-03,apprentice,2026-06-23,
MEM-01158,WIZ-01640,GLD-01,apprentice,2023-12-15,
MEM-01159,WIZ-01642,GLD-02,apprentice,2025-09-11,
MEM-01160,WIZ-01643,GLD-08,apprentice,2023-08-29,
MEM-01161,WIZ-01644,GLD-04,Apprentice,2025-02-09,2026-03-15
MEM-01162,WIZ-01644,GLD-04,adept,2026-03-15,
MEM-01163,WIZ-01645,GLD-04,archmage,2025-08-16,
MEM-01164,WIZ-01646,GLD-01,APPRENTICE,2025-05-26,
MEM-01165,WIZ-01649,GLD-09,Apprentice,2026-05-15,
MEM-01166,WIZ-01650,GLD-06,Apprentice,2024-07-24,
MEM-01167,WIZ-01652,GLD-09,apprentice,2023-04-15,
MEM-01168,WIZ-01653,GLD-06,apprentice,2025-07-14,
MEM-01169,WIZ-01654,GLD-08,Apprentice,2025-02-26,
MEM-01170,WIZ-01655,GLD-11,adept,2025-08-01,
MEM-01171,WIZ-01658,GLD-07,APPRENTICE,2024-09-02,
MEM-01172,WIZ-01659,GLD-05,adept,2026-04-16,
MEM-01173,WIZ-01661,GLD-05,apprentice,2025-12-12,
MEM-01174,WIZ-01662,GLD-09,adept,2024-05-07,
MEM-01175,WIZ-01663,GLD-05,apprentice,2026-02-26,
MEM-01176,WIZ-01664,GLD-06,apprentice,2026-02-19,
MEM-01177,WIZ-01665,GLD-11,Apprentice,2024-12-21,
MEM-01178,WIZ-01671,GLD-07,apprentice,2023-07-14,
MEM-01179,WIZ-01672,GLD-03,adept,2023-12-10,
MEM-01180,WIZ-01673,GLD-04,apprentice,2024-06-19,
MEM-01181,WIZ-01674,GLD-07,adept,2024-09-05,
MEM-01182,WIZ-01675,GLD-05,apprentice,2026-04-27,2026-06-17
MEM-01183,WIZ-01675,GLD-05,Adept,2026-06-17,
MEM-01184,WIZ-01677,GLD-05,archmage,2024-06-04,
MEM-01185,WIZ-01679,GLD-11,apprentice,2024-08-31,
MEM-01186,WIZ-01680,GLD-09,adept,2023-10-27,
MEM-01187,WIZ-01682,GLD-06,archmage,2026-04-30,
MEM-01188,WIZ-01684,GLD-05,archmage,2026-03-13,
MEM-01189,WIZ-01685,GLD-10,apprentice,2024-10-25,
MEM-01190,WIZ-01686,GLD-05,Apprentice,2023-03-16,2024-05-08
MEM-01191,WIZ-01686,GLD-05,adept,2024-05-08,
MEM-01192,WIZ-01687,GLD-04,Apprentice,2025-06-20,
MEM-01193,WIZ-01688,GLD-07,Apprentice,2024-11-13,
MEM-01194,WIZ-01689,GLD-01,Apprentice,2025-10-18,2026-05-25
MEM-01195,WIZ-01689,GLD-01,adept,2026-05-25,
MEM-01196,WIZ-01690,GLD-06,apprentice,2025-07-01,
MEM-01197,WIZ-01692,GLD-02,adept,2024-12-07,
MEM-01198,WIZ-01693,GLD-10,apprentice,2024-01-05,
MEM-01199,WIZ-01695,GLD-08,apprentice,2025-11-16,2026-01-09
MEM-01200,WIZ-01695,GLD-08,adept,2026-01-09,
MEM-01201,WIZ-01696,GLD-12,apprentice,2025-01-25,
MEM-01202,WIZ-01699,GLD-06,adept,2026-04-25,
MEM-01203,WIZ-01700,GLD-12,adept,2024-03-14,2025-10-28
MEM-01204,WIZ-01700,GLD-12,Archmage,2025-10-28,
MEM-01205,WIZ-01701,GLD-08,archmage,2024-11-23,
MEM-01206,WIZ-01703,GLD-01,apprentice,2024-09-02,2025-01-25
MEM-01207,WIZ-01703,GLD-01,Adept,2025-01-25,
MEM-01208,WIZ-01704,GLD-12,apprentice,2024-05-15,
MEM-01209,WIZ-01705,GLD-05,apprentice,2026-05-08,
MEM-01210,WIZ-01706,GLD-07,apprentice,2025-11-09,
MEM-01211,WIZ-01707,GLD-07,apprentice,2026-05-25,
MEM-01212,WIZ-01708,GLD-07,apprentice,2026-06-14,
MEM-01213,WIZ-01709,GLD-02,apprentice,2026-03-29,
MEM-01214,WIZ-01710,GLD-11,apprentice,2024-09-06,
MEM-01215,WIZ-01711,GLD-06,APPRENTICE,2025-07-01,
MEM-01216,WIZ-01712,GLD-05,apprentice,2025-10-06,
MEM-01217,WIZ-01713,GLD-07,ARCHMAGE,2025-03-11,
