order_item_id,order_id,potion_sku,quantity,unit_price_copper
ITM-025135,ORD-007371,POT-0063,5,1501
ITM-025136,ORD-007371,POT-0064,4,697
ITM-025137,ORD-007371,POT-0076,1,1024
ITM-025138,ORD-007372,POT-0030,5,1169
ITM-025139,ORD-007372,POT-0053,1,877
ITM-025140,ORD-007373,POT-0041,1,1443
ITM-025141,ORD-007373,POT-0030,4,1146
ITM-025142,ORD-007373,POT-0045,1,1189
ITM-025143,ORD-007374,POT-0067,1,182
ITM-025144,ORD-007374,POT-0009,1,597
ITM-025145,ORD-007374,POT-0042,1,1547
ITM-025146,ORD-007374,POT-0043,1,728
ITM-025147,ORD-007374,POT-0088,1,1569
ITM-025148,ORD-007374,POT-0021,1,944
ITM-025149,ORD-007374,POT-0040,2,848
ITM-025150,ORD-007375,POT-0009,1,560
ITM-025151,ORD-007375,POT-0098,1,1409
ITM-025152,ORD-007375,POT-0020,1,1438
ITM-025153,ORD-007375,POT-0032,1,1272
ITM-025154,ORD-007375,POT-0096,1,1427
ITM-025155,ORD-007375,POT-0021,1,876
ITM-025156,ORD-007375,POT-0029,3,1253
ITM-025157,ORD-007376,POT-0114,3,517
ITM-025158,ORD-007376,POT-0036,2,870
ITM-025159,ORD-007376,POT-0042,1,1540
ITM-025160,ORD-007377,POT-0002,2,968
ITM-025161,ORD-007377,POT-0072,2,694
ITM-025162,ORD-007378,POT-0005,3,1034
ITM-025163,ORD-007378,POT-0038,1,576
ITM-025164,ORD-007378,POT-0049,1,1455
ITM-025165,ORD-007378,POT-0101,2,683
ITM-025166,ORD-007378,POT-0017,1,1340
ITM-025167,ORD-007378,POT-0030,4,1147
ITM-025168,ORD-007379,POT-0030,1,1246
ITM-025169,ORD-007379,POT-0051,2,1111
ITM-025170,ORD-007380,POT-0075,2,838
ITM-025171,ORD-007381,POT-0044,1,729
ITM-025172,ORD-007381,POT-0073,3,1294
ITM-025173,ORD-007381,POT-0049,1,1545
ITM-025174,ORD-007381,POT-0040,1,850
ITM-025175,ORD-007381,POT-0061,1,288
ITM-025176,ORD-007381,POT-0014,1,534
ITM-025177,ORD-007381,POT-0116,2,1345
ITM-025178,ORD-007381,POT-0071,1,770
ITM-025179,ORD-007382,POT-0071,2,791
ITM-025180,ORD-007382,POT-0029,2,1306
ITM-025181,ORD-007382,POT-0020,1,1476
ITM-025182,ORD-007382,POT-0072,2,650
ITM-025183,ORD-007382,POT-0075,4,896
ITM-025184,ORD-007383,POT-0001,1,104
ITM-025185,ORD-007383,POT-0036,1,838
ITM-025186,ORD-007383,POT-0050,1,1379
ITM-025187,ORD-007384,POT-0017,1,1338
ITM-025188,ORD-007384,POT-0005,1,1034
ITM-025189,ORD-007384,POT-0105,1,940
ITM-025190,ORD-007384,POT-0002,1,993
ITM-025191,ORD-007384,POT-0048,4,511
ITM-025192,ORD-007384,POT-0027,1,532
ITM-025193,ORD-007385,POT-0048,1,496
ITM-025194,ORD-007385,POT-0001,1,99
ITM-025195,ORD-007385,POT-0040,1,859
ITM-025196,ORD-007385,POT-0072,1,691
ITM-025197,ORD-007385,POT-0095,1,671
ITM-025198,ORD-007385,POT-0003,2,500
ITM-025199,ORD-007385,POT-0027,1,570
ITM-025200,ORD-007386,POT-0107,1,1239
ITM-025201,ORD-007386,POT-0098,1,1475
ITM-025202,ORD-007387,POT-0045,1,1161
ITM-025203,ORD-007387,POT-0017,3,1272
ITM-025204,ORD-007387,POT-0034,5,705
ITM-025205,ORD-007387,POT-0085,1,1436
ITM-025206,ORD-007387,POT-0042,1,1603
ITM-025207,ORD-007388,POT-0046,1,947
ITM-025208,ORD-007388,POT-0020,2,1440
ITM-025209,ORD-007389,POT-0009,5,566
ITM-025210,ORD-007389,POT-0044,1,727
ITM-025211,ORD-007389,POT-0002,1,932
ITM-025212,ORD-007389,POT-0004,4,1501
ITM-025213,ORD-007389,POT-0040,2,830
ITM-025214,ORD-007390,POT-0062,1,130
ITM-025215,ORD-007390,POT-0040,1,876
ITM-025216,ORD-007390,POT-0119,4,514
ITM-025217,ORD-007391,POT-0004,1,1521
ITM-025218,ORD-007391,POT-0047,1,1580
ITM-025219,ORD-007392,POT-0079,1,1120
ITM-025220,ORD-007392,POT-0046,1,952
ITM-025221,ORD-007392,POT-0005,1,1060
ITM-025222,ORD-007392,POT-0102,1,1310
ITM-025223,ORD-007392,POT-0063,1,1474
ITM-025224,ORD-007392,POT-0115,1,578
ITM-025225,ORD-007393,POT-0011,1,1493
ITM-025226,ORD-007393,POT-0098,2,1405
ITM-025227,ORD-007393,POT-0002,3,966
ITM-025228,ORD-007393,POT-0027,3,564
ITM-025229,ORD-007393,POT-0042,1,1580
ITM-025230,ORD-007394,POT-0032,1,1297
ITM-025231,ORD-007395,POT-0079,2,1066
ITM-025232,ORD-007395,POT-0013,1,810
ITM-025233,ORD-007395,POT-0078,1,737
ITM-025234,ORD-007395,POT-0058,2,333
ITM-025235,ORD-007395,POT-0106,1,886
ITM-025236,ORD-007396,POT-0068,2,802
ITM-025237,ORD-007397,POT-0091,1,293
ITM-025238,ORD-007397,POT-0014,5,544
ITM-025239,ORD-007397,POT-0044,3,677
ITM-025240,ORD-007398,POT-0023,1,718
ITM-025241,ORD-007399,POT-0081,3,957
ITM-025242,ORD-007400,POT-0030,1,1156
ITM-025243,ORD-007400,POT-0021,3,886
ITM-025244,ORD-007400,POT-0023,1,714
ITM-025245,ORD-007400,POT-0013,1,816
ITM-025246,ORD-007400,POT-0064,1,720
ITM-025247,ORD-007400,POT-0100,1,561
ITM-025248,ORD-007401,POT-0063,1,1547
ITM-025249,ORD-007401,POT-0048,1,508
ITM-025250,ORD-007402,POT-0049,1,1507
ITM-025251,ORD-007403,POT-0079,3,1145
ITM-025252,ORD-007403,POT-0003,1,512
ITM-025253,ORD-007404,POT-0113,2,1123
ITM-025254,ORD-007404,POT-0095,3,684
ITM-025255,ORD-007405,POT-0091,2,295
ITM-025256,ORD-007405,POT-0057,1,1497
ITM-025257,ORD-007405,POT-0044,5,725
ITM-025258,ORD-007406,POT-0041,1,1478
ITM-025259,ORD-007406,POT-0009,3,599
ITM-025260,ORD-007407,POT-0104,1,219
ITM-025261,ORD-007407,POT-0025,3,820
ITM-025262,ORD-007407,POT-0117,3,329
ITM-025263,ORD-007407,POT-0019,1,1221
ITM-025264,ORD-007407,POT-0080,1,584
ITM-025265,ORD-007407,POT-0046,2,919
ITM-025266,ORD-007408,POT-0045,1,1200
ITM-025267,ORD-007408,POT-0004,2,1584
ITM-025268,ORD-007408,POT-0057,2,1614
ITM-025269,ORD-007409,POT-0066,1,280
ITM-025270,ORD-007409,POT-0079,1,1149
ITM-025271,ORD-007409,POT-0040,4,874
ITM-025272,ORD-007410,POT-0044,1,674
ITM-025273,ORD-007410,POT-0107,1,1317
ITM-025274,ORD-007410,POT-0023,1,709
ITM-025275,ORD-007410,POT-0102,1,1280
ITM-025276,ORD-007410,POT-0009,2,591
ITM-025277,ORD-007410,POT-0043,2,735
ITM-025278,ORD-007410,POT-0048,1,516
ITM-025279,ORD-007411,POT-0082,4,325
ITM-025280,ORD-007411,POT-0095,1,685
ITM-025281,ORD-007412,POT-0027,1,569
ITM-025282,ORD-007412,POT-0056,1,988
ITM-025283,ORD-007412,POT-0033,1,601
ITM-025284,ORD-007412,POT-0032,1,1247
ITM-025285,ORD-007413,POT-0008,1,966
ITM-025286,ORD-007413,POT-0046,1,915
ITM-025287,ORD-007413,POT-0113,1,1168
ITM-025288,ORD-007413,POT-0032,4,1236
ITM-025289,ORD-007414,POT-0004,1,1556
ITM-025290,ORD-007414,POT-0047,1,1532
ITM-025291,ORD-007414,POT-0100,1,565
ITM-025292,ORD-007415,POT-0043,1,718
ITM-025293,ORD-007415,POT-0005,1,995
ITM-025294,ORD-007416,POT-0009,1,579
ITM-025295,ORD-007417,POT-0008,1,1017
ITM-025296,ORD-007417,POT-0020,1,1526
ITM-025297,ORD-007417,POT-0075,1,901
ITM-025298,ORD-007417,POT-0040,1,809
ITM-025299,ORD-007417,POT-0065,2,1074
ITM-025300,ORD-007418,POT-0081,1,956
ITM-025301,ORD-007418,POT-0085,2,1465
ITM-025302,ORD-007419,POT-0066,1,296
ITM-025303,ORD-007419,POT-0079,1,1128
ITM-025304,ORD-007419,POT-0004,1,1573
ITM-025305,ORD-007419,POT-0040,2,807
ITM-025306,ORD-007419,POT-0008,1,993
ITM-025307,ORD-007420,POT-0014,1,520
ITM-025308,ORD-007420,POT-0021,4,904
ITM-025309,ORD-007420,POT-0070,1,367
ITM-025310,ORD-007420,POT-0002,1,926
ITM-025311,ORD-007420,POT-0062,1,130
ITM-025312,ORD-007420,POT-0018,1,1079
ITM-025313,ORD-007420,POT-0064,2,715
ITM-025314,ORD-007421,POT-0091,1,291
ITM-025315,ORD-007421,POT-0038,4,588
ITM-025316,ORD-007421,POT-0005,3,1018
ITM-025317,ORD-007421,POT-0009,1,551
ITM-025318,ORD-007421,POT-0004,4,1492
ITM-025319,ORD-007421,POT-0042,1,1619
ITM-025320,ORD-007421,POT-0070,3,371
ITM-025321,ORD-007421,POT-0044,3,738
ITM-025322,ORD-007422,POT-0018,3,1113
ITM-025323,ORD-007422,POT-0085,1,1380
ITM-025324,ORD-007422,POT-0066,1,295
ITM-025325,ORD-007422,POT-0044,1,677
ITM-025326,ORD-007422,POT-0064,1,754
ITM-025327,ORD-007422,POT-0005,1,982
ITM-025328,ORD-007423,POT-0079,1,1138
ITM-025329,ORD-007423,POT-0098,2,1474
ITM-025330,ORD-007423,POT-0017,5,1285
ITM-025331,ORD-007423,POT-0029,1,1225
ITM-025332,ORD-007423,POT-0064,1,752
ITM-025333,ORD-007424,POT-0117,1,348
ITM-025334,ORD-007425,POT-0013,1,818
ITM-025335,ORD-007425,POT-0001,1,105
ITM-025336,ORD-007425,POT-0036,1,904
ITM-025337,ORD-007426,POT-0066,2,289
ITM-025338,ORD-007427,POT-0048,2,475
ITM-025339,ORD-007427,POT-0008,3,1034
ITM-025340,ORD-007427,POT-0082,1,328
ITM-025341,ORD-007427,POT-0012,2,238
ITM-025342,ORD-007427,POT-0110,3,1599
ITM-025343,ORD-007428,POT-0008,1,1004
ITM-025344,ORD-007428,POT-0027,2,566
ITM-025345,ORD-007429,POT-0042,1,1570
ITM-025346,ORD-007430,POT-0009,1,557
ITM-025347,ORD-007430,POT-0030,1,1170
ITM-025348,ORD-007430,POT-0024,1,1584
ITM-025349,ORD-007430,POT-0108,1,1353
ITM-025350,ORD-007430,POT-0116,5,1272
ITM-025351,ORD-007430,POT-0036,1,848
ITM-025352,ORD-007430,POT-0003,2,498
ITM-025353,ORD-007431,POT-0020,1,1478
ITM-025354,ORD-007431,POT-0008,3,996
ITM-025355,ORD-007431,POT-0012,1,245
ITM-025356,ORD-007431,POT-0081,1,978
ITM-025357,ORD-007431,POT-0018,1,1149
ITM-025358,ORD-007432,POT-0001,1,107
ITM-025359,ORD-007432,POT-0088,2,1613
ITM-025360,ORD-007433,POT-0078,2,692
ITM-025361,ORD-007433,POT-0110,1,1541
ITM-025362,ORD-007433,POT-0008,2,1018
ITM-025363,ORD-007434,POT-0005,3,1031
ITM-025364,ORD-007435,POT-0008,1,978
ITM-025365,ORD-007435,POT-0033,1,574
ITM-025366,ORD-007436,POT-0070,1,353
ITM-025367,ORD-007437,POT-0032,2,1304
ITM-025368,ORD-007437,POT-0020,1,1428
ITM-025369,ORD-007437,POT-0034,1,737
ITM-025370,ORD-007438,POT-0033,1,582
ITM-025371,ORD-007438,POT-0100,2,567
ITM-025372,ORD-007438,POT-0011,3,1558
ITM-025373,ORD-007438,POT-0027,2,541
ITM-025374,ORD-007438,POT-0023,3,734
ITM-025375,ORD-007438,POT-0076,3,1041
ITM-025376,ORD-007438,POT-0035,1,1119
ITM-025377,ORD-007439,POT-0012,1,246
ITM-025378,ORD-007439,POT-0056,1,977
ITM-025379,ORD-007439,POT-0080,3,572
ITM-025380,ORD-007439,POT-0038,1,550
ITM-025381,ORD-007439,POT-0030,3,1155
ITM-025382,ORD-007439,POT-0040,1,803
ITM-025383,ORD-007439,POT-0035,1,1140
ITM-025384,ORD-007440,POT-0075,1,843
ITM-025385,ORD-007441,POT-0042,3,1489
ITM-025386,ORD-007441,POT-0030,1,1166
ITM-025387,ORD-007442,POT-0119,1,485
ITM-025388,ORD-007442,POT-0041,1,1366
ITM-025389,ORD-007442,POT-0056,1,968
ITM-025390,ORD-007443,POT-0109,1,738
ITM-025391,ORD-007443,POT-0027,4,548
ITM-025392,ORD-007443,POT-0072,1,660
ITM-025393,ORD-007444,POT-0103,4,1146
ITM-025394,ORD-007444,POT-0013,1,856
ITM-025395,ORD-007444,POT-0068,2,806
ITM-025396,ORD-007444,POT-0090,5,125
ITM-025397,ORD-007444,POT-0012,1,238
ITM-025398,ORD-007444,POT-0009,1,551
ITM-025399,ORD-007445,POT-0001,2,108
ITM-025400,ORD-007445,POT-0040,2,838
ITM-025401,ORD-007445,POT-0036,3,856
ITM-025402,ORD-007445,POT-0007,5,1279
ITM-025403,ORD-007445,POT-0066,1,300
ITM-025404,ORD-007446,POT-0061,1,280
ITM-025405,ORD-007446,POT-0042,1,1600
ITM-025406,ORD-007446,POT-0115,5,593
ITM-025407,ORD-007446,POT-0001,2,99
ITM-025408,ORD-007446,POT-0098,3,1471
ITM-025409,ORD-007446,POT-0044,1,710
ITM-025410,ORD-007447,POT-0061,2,295
ITM-025411,ORD-007447,POT-0008,1,1022
ITM-025412,ORD-007447,POT-0095,1,704
ITM-025413,ORD-007447,POT-0073,2,1410
ITM-025414,ORD-007447,POT-0079,3,1050
ITM-025415,ORD-007447,POT-0012,1,224
ITM-025416,ORD-007447,POT-0018,3,1086
ITM-025417,ORD-007447,POT-0103,4,1124
ITM-025418,ORD-007448,POT-0101,3,682
ITM-025419,ORD-007448,POT-0067,4,184
ITM-025420,ORD-007448,POT-0078,3,705
ITM-025421,ORD-007448,POT-0064,1,724
ITM-025422,ORD-007448,POT-0082,1,336
ITM-025423,ORD-007449,POT-0041,1,1426
ITM-025424,ORD-007449,POT-0005,3,995
ITM-025425,ORD-007449,POT-0078,3,675
ITM-025426,ORD-007449,POT-0053,2,832
ITM-025427,ORD-007449,POT-0052,2,102
ITM-025428,ORD-007449,POT-0040,1,871
ITM-025429,ORD-007449,POT-0085,1,1439
ITM-025430,ORD-007450,POT-0100,1,585
ITM-025431,ORD-007450,POT-0050,4,1374
ITM-025432,ORD-007450,POT-0042,1,1608
ITM-025433,ORD-007450,POT-0045,4,1169
ITM-025434,ORD-007450,POT-0053,2,873
ITM-025435,ORD-007450,POT-0085,2,1380
ITM-025436,ORD-007451,POT-0068,1,846
ITM-025437,ORD-007451,POT-0022,2,285
ITM-025438,ORD-007452,POT-0013,1,847
ITM-025439,ORD-007453,POT-0009,1,599
ITM-025440,ORD-007453,POT-0026,3,914
ITM-025441,ORD-007453,POT-0017,2,1357
ITM-025442,ORD-007453,POT-0001,1,103
ITM-025443,ORD-007453,POT-0036,1,865
ITM-025444,ORD-007454,POT-0020,2,1512
ITM-025445,ORD-007454,POT-0095,2,676
ITM-025446,ORD-007454,POT-0013,3,799
ITM-025447,ORD-007454,POT-0067,1,187
ITM-025448,ORD-007454,POT-0027,1,558
ITM-025449,ORD-007454,POT-0056,5,984
ITM-025450,ORD-007455,POT-0005,2,1047
ITM-025451,ORD-007455,POT-0047,4,1632
ITM-025452,ORD-007455,POT-0017,1,1366
ITM-025453,ORD-007455,POT-0046,1,883
ITM-025454,ORD-007455,POT-0034,1,691
ITM-025455,ORD-007456,POT-0094,2,1149
ITM-025456,ORD-007456,POT-0026,4,914
ITM-025457,ORD-007456,POT-0047,1,1576
ITM-025458,ORD-007457,POT-0032,4,1251
ITM-025459,ORD-007457,POT-0052,2,102
ITM-025460,ORD-007457,POT-0113,1,1114
ITM-025461,ORD-007457,POT-0066,3,293
ITM-025462,ORD-007458,POT-0057,1,1575
ITM-025463,ORD-007458,POT-0058,1,329
ITM-025464,ORD-007458,POT-0009,1,584
ITM-025465,ORD-007458,POT-0029,2,1291
ITM-025466,ORD-007458,POT-0032,2,1227
ITM-025467,ORD-007459,POT-0002,1,973
ITM-025468,ORD-007459,POT-0098,2,1425
ITM-025469,ORD-007459,POT-0033,1,604
ITM-025470,ORD-007459,POT-0069,1,132
ITM-025471,ORD-007460,POT-0068,1,775
ITM-025472,ORD-007460,POT-0051,5,1129
ITM-025473,ORD-007460,POT-0064,1,712
ITM-025474,ORD-007460,POT-0005,1,1029
ITM-025475,ORD-007460,POT-0007,2,1372
ITM-025476,ORD-007461,POT-0020,2,1428
ITM-025477,ORD-007461,POT-0040,3,851
ITM-025478,ORD-007461,POT-0013,1,843
ITM-025479,ORD-007462,POT-0090,1,124
ITM-025480,ORD-007462,POT-0019,1,1215
ITM-025481,ORD-007462,POT-0020,1,1466
ITM-025482,ORD-007462,POT-0089,1,1222
ITM-025483,ORD-007462,POT-0014,4,499
ITM-025484,ORD-007462,POT-0036,1,879
ITM-025485,ORD-007463,POT-0027,1,552
ITM-025486,ORD-007463,POT-0044,1,720
ITM-025487,ORD-007464,POT-0012,3,232
ITM-025488,ORD-007464,POT-0089,1,1247
ITM-025489,ORD-007464,POT-0026,2,893
ITM-025490,ORD-007464,POT-0007,1,1269
ITM-025491,ORD-007465,POT-0043,4,679
ITM-025492,ORD-007465,POT-0013,2,830
ITM-025493,ORD-007465,POT-0115,2,603
ITM-025494,ORD-007465,POT-0035,1,1101
ITM-025495,ORD-007465,POT-0030,4,1182
ITM-025496,ORD-007466,POT-0100,1,592
ITM-025497,ORD-007467,POT-0061,1,293
ITM-025498,ORD-007467,POT-0034,1,692
ITM-025499,ORD-007467,POT-0084,1,758
ITM-025500,ORD-007468,POT-0113,2,1088
ITM-025501,ORD-007468,POT-0034,1,707
ITM-025502,ORD-007468,POT-0023,1,729
ITM-025503,ORD-007468,POT-0064,1,766
ITM-025504,ORD-007468,POT-0040,1,823
ITM-025505,ORD-007468,POT-0032,2,1253
ITM-025506,ORD-007468,POT-0005,1,989
ITM-025507,ORD-007469,POT-0091,1,296
ITM-025508,ORD-007469,POT-0094,2,1114
ITM-025509,ORD-007469,POT-0073,1,1299
ITM-025510,ORD-007469,POT-0041,1,1393
ITM-025511,ORD-007470,POT-0066,2,279
ITM-025512,ORD-007470,POT-0026,3,873
ITM-025513,ORD-007470,POT-0002,2,960
ITM-025514,ORD-007470,POT-0051,1,1104
ITM-025515,ORD-007470,POT-0003,1,507
ITM-025516,ORD-007470,POT-0063,1,1619
ITM-025517,ORD-007471,POT-0109,1,742
ITM-025518,ORD-007471,POT-0032,3,1262
ITM-025519,ORD-007471,POT-0014,1,500
ITM-025520,ORD-007471,POT-0089,2,1318
ITM-025521,ORD-007471,POT-0078,2,685
ITM-025522,ORD-007472,POT-0094,1,1175
ITM-025523,ORD-007472,POT-0027,2,547
ITM-025524,ORD-007473,POT-0116,1,1287
ITM-025525,ORD-007473,POT-0024,3,1555
ITM-025526,ORD-007474,POT-0003,2,472
ITM-025527,ORD-007474,POT-0014,1,501
ITM-025528,ORD-007475,POT-0082,1,339
ITM-025529,ORD-007475,POT-0044,1,718
ITM-025530,ORD-007475,POT-0004,1,1480
ITM-025531,ORD-007475,POT-0048,1,478
ITM-025532,ORD-007475,POT-0012,2,235
ITM-025533,ORD-007475,POT-0108,1,1449
ITM-025534,ORD-007476,POT-0093,1,1013
ITM-025535,ORD-007476,POT-0063,3,1587
ITM-025536,ORD-007476,POT-0038,1,555
ITM-025537,ORD-007477,POT-0063,2,1505
ITM-025538,ORD-007477,POT-0008,1,950
ITM-025539,ORD-007477,POT-0116,3,1275
ITM-025540,ORD-007478,POT-0013,1,824
ITM-025541,ORD-007478,POT-0045,1,1141
ITM-025542,ORD-007478,POT-0098,1,1409
ITM-025543,ORD-007478,POT-0027,1,544
ITM-025544,ORD-007478,POT-0073,1,1339
ITM-025545,ORD-007478,POT-0025,2,771
ITM-025546,ORD-007479,POT-0017,1,1384
ITM-025547,ORD-007479,POT-0067,1,191
ITM-025548,ORD-007480,POT-0081,1,898
ITM-025549,ORD-007480,POT-0004,1,1586
ITM-025550,ORD-007480,POT-0001,2,106
ITM-025551,ORD-007480,POT-0009,2,558
ITM-025552,ORD-007480,POT-0066,1,275
ITM-025553,ORD-007481,POT-0005,2,1049
ITM-025554,ORD-007481,POT-0042,1,1479
ITM-025555,ORD-007481,POT-0098,1,1392
ITM-025556,ORD-007481,POT-0009,1,583
ITM-025557,ORD-007482,POT-0044,3,708
ITM-025558,ORD-007482,POT-0001,3,99
ITM-025559,ORD-007482,POT-0088,1,1534
ITM-025560,ORD-007482,POT-0021,2,920
ITM-025561,ORD-007482,POT-0061,1,288
ITM-025562,ORD-007482,POT-0011,1,1482
ITM-025563,ORD-007483,POT-0005,1,992
ITM-025564,ORD-007483,POT-0011,1,1546
ITM-025565,ORD-007484,POT-0025,1,748
ITM-025566,ORD-007484,POT-0101,1,695
ITM-025567,ORD-007485,POT-0064,2,716
ITM-025568,ORD-007485,POT-0020,1,1468
ITM-025569,ORD-007485,POT-0057,1,1626
ITM-025570,ORD-007486,POT-0110,1,1634
ITM-025571,ORD-007486,POT-0001,1,106
ITM-025572,ORD-007486,POT-0116,3,1372
ITM-025573,ORD-007487,POT-0042,1,1580
ITM-025574,ORD-007488,POT-0067,1,181
ITM-025575,ORD-007488,POT-0036,2,849
ITM-025576,ORD-007488,POT-0072,1,648
ITM-025577,ORD-007488,POT-0024,1,1509
ITM-025578,ORD-007489,POT-0036,1,852
ITM-025579,ORD-007489,POT-0002,1,928
ITM-025580,ORD-007489,POT-0063,1,1493
ITM-025581,ORD-007489,POT-0108,3,1458
ITM-025582,ORD-007489,POT-0003,1,513
ITM-025583,ORD-007489,POT-0009,1,558
ITM-025584,ORD-007489,POT-0101,1,661
ITM-025585,ORD-007490,POT-0100,1,579
ITM-025586,ORD-007490,POT-0070,3,350
ITM-025587,ORD-007491,POT-0065,2,1138
ITM-025588,ORD-007491,POT-0101,1,668
ITM-025589,ORD-007491,POT-0042,4,1600
ITM-025590,ORD-007491,POT-0061,1,287
ITM-025591,ORD-007491,POT-0026,1,884
ITM-025592,ORD-007492,POT-0058,3,326
ITM-025593,ORD-007492,POT-0022,1,300
ITM-025594,ORD-007492,POT-0002,1,928
ITM-025595,ORD-007492,POT-0093,3,969
ITM-025596,ORD-007493,POT-0042,3,1484
ITM-025597,ORD-007493,POT-0009,1,582
ITM-025598,ORD-007494,POT-0063,5,1594
ITM-025599,ORD-007494,POT-0032,4,1238
ITM-025600,ORD-007494,POT-0027,1,548
ITM-025601,ORD-007494,POT-0040,2,825
ITM-025602,ORD-007494,POT-0001,1,107
ITM-025603,ORD-007495,POT-0003,2,490
ITM-025604,ORD-007495,POT-0025,2,795
ITM-025605,ORD-007495,POT-0002,5,931
ITM-025606,ORD-007495,POT-0085,1,1367
ITM-025607,ORD-007495,POT-0040,1,848
ITM-025608,ORD-007496,POT-0032,4,1250
ITM-025609,ORD-007496,POT-0073,2,1360
ITM-025610,ORD-007496,POT-0045,1,1185
ITM-025611,ORD-007497,POT-0020,1,1478
ITM-025612,ORD-007497,POT-0048,1,496
ITM-025613,ORD-007497,POT-0051,1,1111
ITM-025614,ORD-007497,POT-0044,1,729
ITM-025615,ORD-007497,POT-0023,1,721
ITM-025616,ORD-007497,POT-0004,3,1536
ITM-025617,ORD-007498,POT-0020,2,1489
ITM-025618,ORD-007499,POT-0073,2,1320
ITM-025619,ORD-007499,POT-0001,1,108
ITM-025620,ORD-007499,POT-0017,3,1368
ITM-025621,ORD-007499,POT-0013,1,810
ITM-025622,ORD-007500,POT-0044,3,680
ITM-025623,ORD-007500,POT-0008,1,985
ITM-025624,ORD-007500,POT-0066,3,297
ITM-025625,ORD-007501,POT-0008,1,963
ITM-025626,ORD-007501,POT-0090,1,133
ITM-025627,ORD-007501,POT-0030,2,1256
ITM-025628,ORD-007502,POT-0022,1,280
ITM-025629,ORD-007502,POT-0005,1,1004
ITM-025630,ORD-007502,POT-0093,1,939
ITM-025631,ORD-007503,POT-0005,3,1018
ITM-025632,ORD-007503,POT-0022,2,291
ITM-025633,ORD-007503,POT-0032,1,1295
ITM-025634,ORD-007503,POT-0101,3,661
ITM-025635,ORD-007503,POT-0100,1,599
ITM-025636,ORD-007503,POT-0109,1,735
ITM-025637,ORD-007503,POT-0104,3,205
ITM-025638,ORD-007503,POT-0090,4,137
ITM-025639,ORD-007504,POT-0003,3,511
ITM-025640,ORD-007504,POT-0062,1,133
ITM-025641,ORD-007504,POT-0115,1,588
ITM-025642,ORD-007504,POT-0005,3,990
ITM-025643,ORD-007505,POT-0013,2,878
ITM-025644,ORD-007505,POT-0078,2,700
ITM-025645,ORD-007505,POT-0027,3,532
ITM-025646,ORD-007505,POT-0065,1,1145
ITM-025647,ORD-007505,POT-0076,1,984
ITM-025648,ORD-007505,POT-0025,1,785
ITM-025649,ORD-007505,POT-0096,2,1428
ITM-025650,ORD-007505,POT-0044,1,678
ITM-025651,ORD-007506,POT-0013,1,851
ITM-025652,ORD-007506,POT-0009,2,583
ITM-025653,ORD-007506,POT-0001,2,107
ITM-025654,ORD-007506,POT-0021,1,876
ITM-025655,ORD-007506,POT-0024,1,1522
ITM-025656,ORD-007507,POT-0065,1,1169
ITM-025657,ORD-007507,POT-0105,1,880
ITM-025658,ORD-007508,POT-0030,1,1185
ITM-025659,ORD-007508,POT-0024,1,1572
ITM-025660,ORD-007508,POT-0049,1,1491
ITM-025661,ORD-007508,POT-0101,3,676
ITM-025662,ORD-007508,POT-0096,2,1445
ITM-025663,ORD-007508,POT-0091,1,277
ITM-025664,ORD-007509,POT-0041,1,1372
ITM-025665,ORD-007510,POT-0081,3,975
ITM-025666,ORD-007510,POT-0009,4,550
ITM-025667,ORD-007510,POT-0035,1,1165
ITM-025668,ORD-007511,POT-0039,1,454
ITM-025669,ORD-007511,POT-0024,1,1614
ITM-025670,ORD-007511,POT-0007,1,1282
ITM-025671,ORD-007511,POT-0117,1,356
ITM-025672,ORD-007511,POT-0057,2,1586
ITM-025673,ORD-007511,POT-0032,1,1226
ITM-025674,ORD-007511,POT-0019,5,1176
ITM-025675,ORD-007512,POT-0008,3,1034
ITM-025676,ORD-007512,POT-0021,2,922
ITM-025677,ORD-007512,POT-0104,1,208
ITM-025678,ORD-007513,POT-0104,2,219
ITM-025679,ORD-007513,POT-0042,2,1577
ITM-025680,ORD-007513,POT-0011,3,1493
ITM-025681,ORD-007513,POT-0033,1,600
ITM-025682,ORD-007513,POT-0019,1,1277
ITM-025683,ORD-007514,POT-0119,1,492
ITM-025684,ORD-007514,POT-0007,1,1371
ITM-025685,ORD-007514,POT-0036,3,871
ITM-025686,ORD-007515,POT-0115,1,621
ITM-025687,ORD-007515,POT-0105,4,879
ITM-025688,ORD-007515,POT-0001,1,107
ITM-025689,ORD-007515,POT-0002,1,992
ITM-025690,ORD-007516,POT-0049,1,1474
ITM-025691,ORD-007517,POT-0070,3,373
ITM-025692,ORD-007517,POT-0042,3,1501
ITM-025693,ORD-007518,POT-0036,1,874
ITM-025694,ORD-007519,POT-0012,1,241
ITM-025695,ORD-007519,POT-0076,4,986
ITM-025696,ORD-007519,POT-0034,1,713
ITM-025697,ORD-007520,POT-0020,1,1503
ITM-025698,ORD-007520,POT-0079,2,1123
ITM-025699,ORD-007520,POT-0094,1,1202
ITM-025700,ORD-007521,POT-0070,1,354
ITM-025701,ORD-007521,POT-0029,1,1267
ITM-025702,ORD-007521,POT-0056,1,999
ITM-025703,ORD-007521,POT-0039,3,488
ITM-025704,ORD-007521,POT-0085,1,1384
ITM-025705,ORD-007522,POT-0033,1,584
ITM-025706,ORD-007522,POT-0101,2,698
