payment_id,order_id,method,amount_copper,status,paid_at
PAY-007747,ORD-006802,coin,6764,success,2025-07-31T11:32:23Z
PAY-007748,ORD-006804,crystal_transfer,1299,success,2025-07-31 11:39:55
PAY-007749,ORD-006806,coin,7002,success,2025-07-31T15:24:16Z
PAY-007750,ORD-006807,coin,2274,success,2025-07-31T15:39:45Z
PAY-007751,ORD-006808,coin,248,failed,2025-07-31T10:16:26Z
PAY-007752,ORD-006809,crystal_transfer,3063,success,2025-07-31 12:24:40
PAY-007753,ORD-006810,coin,821,success,2025-07-31T15:16:06Z
PAY-007754,ORD-006811,guild_credit,7351,success,2025-07-31T15:41:18Z
PAY-007755,ORD-006812,coin,6303,success,2025-07-31T17:53:35Z
PAY-007756,ORD-006813,coin,2044,success,2025-07-31 16:19:34
PAY-007757,ORD-006814,crystal_transfer,1253,success,2025-08-01 16:42:57
PAY-007758,ORD-006814,guild_credit,1404,success,2025-08-01T17:00:57Z
PAY-007759,ORD-006815,coin,1784,success,2025-08-01T14:22:59Z
PAY-007760,ORD-006816,guild_credit,2456,success,2025-08-01 12:38:17
PAY-007761,ORD-006817,barter,6624,success,2025-08-01T15:10:17Z
PAY-007762,ORD-006818,coin,12105,success,2025-08-01 12:08:28
PAY-007763,ORD-006819,guild_credit,6113,success,2025-08-01 14:33:23
PAY-007764,ORD-006820,guild_credit,3180,success,2025-08-01 16:03:15
PAY-007765,ORD-006821,coin,3873,success,2025-08-01 19:03:55
PAY-007766,ORD-006822,guild_credit,4548,success,2025-08-01T15:18:43Z
PAY-007767,ORD-006822,crystal_transfer,4412,success,2025-08-01T15:37:43Z
PAY-007768,ORD-006823,coin,7715,success,2025-08-01T13:58:45Z
PAY-007769,ORD-006824,guild_credit,4257,success,2025-08-01T16:45:02Z
PAY-007770,ORD-006825,coin,3144,success,2025-08-01T14:19:42Z
PAY-007771,ORD-006826,guild_credit,3869,success,2025-08-01 15:51:00
PAY-007772,ORD-006827,guild_credit,1279,failed,2025-08-01T11:52:17Z
PAY-007773,ORD-006827,guild_credit,1279,success,2025-08-01T12:11:17Z
PAY-007774,ORD-006828,coin,333,success,2025-08-01T17:41:31Z
PAY-007775,ORD-006829,guild_credit,3006,success,2025-08-01 15:13:47
PAY-007776,ORD-006829,guild_credit,3006,refunded,2025-08-14T16:25:47Z
PAY-007777,ORD-006830,crystal_transfer,2122,success,2025-08-01T15:49:33Z
PAY-007778,ORD-006831,barter,3717,success,2025-08-01 08:39:17
PAY-007779,ORD-006832,guild_credit,6376,success,2025-08-01T09:51:47Z
PAY-007780,ORD-006833,coin,11646,success,2025-08-01 14:28:47
PAY-007781,ORD-006834,coin,1484,success,2025-08-02 19:17:15
PAY-007782,ORD-006835,guild_credit,840,success,2025-08-02 10:47:29
PAY-007783,ORD-006835,barter,743,success,2025-08-02 11:11:29
PAY-007784,ORD-006836,crystal_transfer,1143,success,2025-08-02T13:27:55Z
PAY-007785,ORD-006837,coin,7357,success,2025-08-02T09:59:22Z
PAY-007786,ORD-006838,crystal_transfer,5280,failed,2025-08-02 11:54:33
PAY-007787,ORD-006838,crystal_transfer,5280,success,2025-08-02T12:06:33Z
PAY-007788,ORD-006839,guild_credit,17213,success,2025-08-02T12:15:06Z
PAY-007789,ORD-006840,coin,4481,success,2025-08-02 16:40:32
PAY-007790,ORD-006841,guild_credit,704,success,2025-08-02T15:39:20Z
PAY-007791,ORD-006842,coin,6485,failed,2025-08-02 14:07:51
PAY-007792,ORD-006843,guild_credit,1197,success,2025-08-02 17:15:57
PAY-007793,ORD-006844,guild_credit,3540,success,2025-08-02T15:38:47Z
PAY-007794,ORD-006846,crystal_transfer,4883,success,2025-08-02T13:57:20Z
PAY-007795,ORD-006847,guild_credit,1519,success,2025-08-02T13:49:36Z
PAY-007796,ORD-006848,crystal_transfer,1308,success,2025-08-02T17:03:47Z
PAY-007797,ORD-006849,coin,4878,success,2025-08-02T11:49:59Z
PAY-007798,ORD-006850,coin,8577,success,2025-08-02 18:18:40
PAY-007799,ORD-006851,coin,4298,success,2025-08-02T12:37:08Z
PAY-007800,ORD-006852,crystal_transfer,2852,success,2025-08-02 13:57:50
PAY-007801,ORD-006852,guild_credit,2842,success,2025-08-02T14:18:50Z
PAY-007802,ORD-006853,guild_credit,2705,success,2025-08-02T15:17:52Z
PAY-007803,ORD-006854,crystal_transfer,3822,success,2025-08-02 17:01:41
PAY-007804,ORD-006855,crystal_transfer,6165,success,2025-08-02 16:13:02
PAY-007805,ORD-006856,guild_credit,7687,success,2025-08-02T19:05:14Z
PAY-007806,ORD-006857,coin,2156,success,2025-08-03 19:12:54
PAY-007807,ORD-006858,guild_credit,2218,success,2025-08-03T18:26:03Z
PAY-007808,ORD-006858,guild_credit,2218,refunded,2025-08-10 04:57:03
PAY-007809,ORD-006859,crystal_transfer,3678,success,2025-08-03T13:55:35Z
PAY-007810,ORD-006860,guild_credit,2693,success,2025-08-03 14:35:51
PAY-007811,ORD-006861,coin,6812,success,2025-08-03T15:54:27Z
PAY-007812,ORD-006861,coin,6812,refunded,2025-08-08T13:55:27Z
PAY-007813,ORD-006862,coin,3399,success,2025-08-03T11:54:09Z
PAY-007814,ORD-006863,guild_credit,8764,success,2025-08-03 19:17:59
PAY-007815,ORD-006864,crystal_transfer,2115,success,2025-08-03 17:30:18
PAY-007816,ORD-006865,crystal_transfer,7680,success,2025-08-03 14:08:16
PAY-007817,ORD-006865,coin,7491,success,2025-08-03T14:27:16Z
PAY-007818,ORD-006866,guild_credit,3360,success,2025-08-03T15:42:26Z
PAY-007819,ORD-006867,guild_credit,7938,success,2025-08-03 15:29:42
PAY-007820,ORD-006868,guild_credit,2403,success,2025-08-03 11:43:27
PAY-007821,ORD-006869,guild_credit,5386,success,2025-08-03 09:27:07
PAY-007822,ORD-006870,coin,1008,success,2025-08-03 13:05:35
PAY-007823,ORD-006871,guild_credit,4640,success,2025-08-03 11:44:21
PAY-007824,ORD-006872,coin,9587,success,2025-08-03T12:58:08Z
PAY-007825,ORD-006873,guild_credit,7626,success,2025-08-03T14:44:11Z
PAY-007826,ORD-006874,crystal_transfer,10679,success,2025-08-03T10:41:11Z
PAY-007827,ORD-006875,coin,5420,success,2025-08-03T13:48:27Z
PAY-007828,ORD-006876,guild_credit,1514,success,2025-08-03 15:43:08
PAY-007829,ORD-006877,guild_credit,4027,failed,2025-08-03 13:06:20
PAY-007830,ORD-006877,guild_credit,4027,success,2025-08-03 13:21:20
PAY-007831,ORD-006878,guild_credit,6906,success,2025-08-03T16:36:55Z
PAY-007832,ORD-006879,crystal_transfer,1329,success,2025-08-03 12:58:53
PAY-007833,ORD-006880,barter,7025,success,2025-08-03 12:17:32
PAY-007834,ORD-006880,guild_credit,7149,success,2025-08-03T12:35:32Z
PAY-007835,ORD-006881,guild_credit,2640,success,2025-08-03T10:08:38Z
PAY-007836,ORD-006881,barter,2583,success,2025-08-03T10:28:38Z
PAY-007837,ORD-006882,barter,2808,success,2025-08-03T15:04:29Z
PAY-007838,ORD-006883,crystal_transfer,1894,success,2025-08-04 15:42:37
PAY-007839,ORD-006884,coin,10612,success,2025-08-04T11:24:16Z
PAY-007840,ORD-006885,guild_credit,6025,failed,2025-08-04T17:26:09Z
PAY-007841,ORD-006885,guild_credit,6025,success,2025-08-04T17:39:09Z
PAY-007842,ORD-006886,coin,8733,success,2025-08-04T14:05:28Z
PAY-007843,ORD-006887,guild_credit,1066,success,2025-08-04T14:34:12Z
PAY-007844,ORD-006888,crystal_transfer,4943,success,2025-08-04T17:09:22Z
PAY-007845,ORD-006889,crystal_transfer,9665,success,2025-08-04 10:39:59
PAY-007846,ORD-006890,guild_credit,970,success,2025-08-04T16:59:58Z
PAY-007847,ORD-006891,guild_credit,4881,success,2025-08-04 13:34:08
PAY-007848,ORD-006892,coin,7475,success,2025-08-04T12:41:07Z
PAY-007849,ORD-006893,coin,1459,success,2025-08-04 08:46:52
PAY-007850,ORD-006894,guild_credit,9341,success,2025-08-04T11:08:39Z
PAY-007851,ORD-006895,guild_credit,1418,success,2025-08-04T11:07:28Z
PAY-007852,ORD-006895,coin,1329,success,2025-08-04 11:22:28
PAY-007853,ORD-006896,coin,1205,success,2025-08-04T15:26:24Z
PAY-007854,ORD-006897,guild_credit,941,success,2025-08-04T11:26:20Z
PAY-007855,ORD-006898,guild_credit,1878,success,2025-08-04T18:22:36Z
PAY-007856,ORD-006899,coin,562,success,2025-08-04T13:01:58Z
PAY-007857,ORD-006900,coin,9003,success,2025-08-04 14:54:09
PAY-007858,ORD-006901,coin,10435,success,2025-08-04 16:34:23
PAY-007859,ORD-006902,coin,960,failed,2025-08-04T13:47:47Z
PAY-007860,ORD-006902,coin,960,success,2025-08-04T14:04:47Z
PAY-007861,ORD-006903,guild_credit,6127,success,2025-08-05 12:34:28
PAY-007862,ORD-006904,guild_credit,4068,success,2025-08-05T14:10:00Z
PAY-007863,ORD-006904,coin,3957,success,2025-08-05T14:15:00Z
PAY-007864,ORD-006905,coin,1848,success,2025-08-05T15:44:45Z
PAY-007865,ORD-006906,coin,3954,success,2025-08-05T19:03:41Z
PAY-007866,ORD-006907,barter,1974,success,2025-08-05 16:14:32
PAY-007867,ORD-006908,coin,7257,success,2025-08-05 18:14:12
PAY-007868,ORD-006909,guild_credit,677,success,2025-08-05 16:35:11
PAY-007869,ORD-006909,guild_credit,576,success,2025-08-05T17:04:11Z
PAY-007870,ORD-006910,coin,11460,failed,2025-08-05T14:08:52Z
PAY-007871,ORD-006910,coin,11460,success,2025-08-05 14:29:52
PAY-007872,ORD-006911,coin,2003,success,2025-08-05T12:36:16Z
PAY-007873,ORD-006911,coin,2003,refunded,2025-08-07T08:39:16Z
PAY-007874,ORD-006912,crystal_transfer,2758,success,2025-08-05T09:19:28Z
PAY-007875,ORD-006912,coin,2750,success,2025-08-05 09:34:28
PAY-007876,ORD-006912,crystal_transfer,5508,refunded,2025-08-07T22:29:28Z
PAY-007877,ORD-006913,guild_credit,11810,success,2025-08-05 13:13:24
PAY-007878,ORD-006914,coin,1509,success,2025-08-05 16:24:44
PAY-007879,ORD-006915,coin,1758,success,2025-08-05T09:35:31Z
PAY-007880,ORD-006915,coin,1741,success,2025-08-05T10:05:31Z
PAY-007881,ORD-006916,crystal_transfer,8184,success,2025-08-05T18:12:24Z
PAY-007882,ORD-006916,crystal_transfer,8184,refunded,2025-08-08T10:19:24Z
PAY-007883,ORD-006917,coin,1132,success,2025-08-05T13:49:44Z
PAY-007884,ORD-006917,coin,1296,success,2025-08-05T14:22:44Z
PAY-007885,ORD-006918,coin,5313,success,2025-08-05 17:47:45
PAY-007886,ORD-006919,crystal_transfer,4337,success,2025-08-05T11:27:43Z
PAY-007887,ORD-006920,barter,6212,success,2025-08-05 15:07:26
PAY-007888,ORD-006921,barter,4842,success,2025-08-06 16:52:54
PAY-007889,ORD-006921,barter,4844,success,2025-08-06T17:11:54Z
PAY-007890,ORD-006922,guild_credit,7826,success,2025-08-06 10:11:11
PAY-007891,ORD-006923,guild_credit,5354,success,2025-08-06T16:07:24Z
PAY-007892,ORD-006924,coin,1994,success,2025-08-06T13:02:20Z
PAY-007893,ORD-006925,guild_credit,1856,success,2025-08-06 13:11:20
PAY-007894,ORD-006925,barter,1884,success,2025-08-06T13:20:20Z
PAY-007895,ORD-006926,guild_credit,6600,success,2025-08-06T14:23:15Z
PAY-007896,ORD-006927,guild_credit,2431,failed,2025-08-06 12:44:06
PAY-007897,ORD-006927,guild_credit,2431,success,2025-08-06T12:58:06Z
PAY-007898,ORD-006928,crystal_transfer,4496,success,2025-08-06T15:38:54Z
PAY-007899,ORD-006929,coin,888,success,2025-08-06T14:34:47Z
PAY-007900,ORD-006930,guild_credit,2249,success,2025-08-06 17:46:31
PAY-007901,ORD-006931,coin,5515,success,2025-08-06 15:14:40
PAY-007902,ORD-006932,guild_credit,2288,success,2025-08-06T12:45:28Z
PAY-007903,ORD-006933,crystal_transfer,8084,success,2025-08-06 12:57:28
PAY-007904,ORD-006934,coin,1198,success,2025-08-06 09:59:59
PAY-007905,ORD-006935,coin,9825,success,2025-08-06T11:47:51Z
PAY-007906,ORD-006936,guild_credit,4938,success,2025-08-06 14:20:50
PAY-007907,ORD-006937,crystal_transfer,3927,success,2025-08-06 11:40:23
PAY-007908,ORD-006938,guild_credit,12983,success,2025-08-06 08:28:47
PAY-007909,ORD-006939,barter,11629,success,2025-08-06 15:03:26
PAY-007910,ORD-006940,coin,9177,failed,2025-08-06 14:57:41
PAY-007911,ORD-006940,coin,9177,success,2025-08-06 15:14:41
PAY-007912,ORD-006940,coin,9177,refunded,2025-08-19 19:33:41
PAY-007913,ORD-006941,crystal_transfer,10027,success,2025-08-06T12:06:00Z
PAY-007914,ORD-006942,coin,9006,success,2025-08-06T15:52:12Z
PAY-007915,ORD-006943,guild_credit,2449,success,2025-08-06T11:28:39Z
PAY-007916,ORD-006944,guild_credit,5113,success,2025-08-06T13:03:21Z
PAY-007917,ORD-006945,guild_credit,11640,success,2025-08-07 09:07:44
PAY-007918,ORD-006945,guild_credit,11640,refunded,2025-08-19 02:25:44
PAY-007919,ORD-006946,guild_credit,1784,success,2025-08-07T13:21:12Z
PAY-007920,ORD-006947,coin,9597,success,2025-08-07T13:56:59Z
PAY-007921,ORD-006948,coin,770,success,2025-08-07 13:17:03
PAY-007922,ORD-006949,barter,5950,success,2025-08-07 13:19:25
PAY-007923,ORD-006950,coin,5503,success,2025-08-07 12:38:03
PAY-007924,ORD-006951,coin,4466,success,2025-08-07T11:58:42Z
PAY-007925,ORD-006951,coin,4395,success,2025-08-07T12:11:42Z
PAY-007926,ORD-006952,crystal_transfer,7492,success,2025-08-07T14:59:19Z
PAY-007927,ORD-006953,coin,657,success,2025-08-07T13:58:11Z
PAY-007928,ORD-006953,guild_credit,647,success,2025-08-07T14:14:11Z
PAY-007929,ORD-006954,crystal_transfer,6766,success,2025-08-07T12:16:04Z
PAY-007930,ORD-006955,coin,4034,success,2025-08-07 18:15:32
PAY-007931,ORD-006956,guild_credit,1477,success,2025-08-07 11:12:06
PAY-007932,ORD-006957,coin,7504,success,2025-08-07T16:42:53Z
PAY-007933,ORD-006958,coin,4197,success,2025-08-07 13:25:49
PAY-007934,ORD-006959,coin,11403,failed,2025-08-07T10:38:27Z
PAY-007935,ORD-006960,coin,3761,success,2025-08-07T12:36:45Z
PAY-007936,ORD-006961,barter,3708,success,2025-08-07T11:46:09Z
PAY-007937,ORD-006962,coin,1026,success,2025-08-07 15:40:13
PAY-007938,ORD-006963,guild_credit,969,success,2025-08-07T15:47:22Z
PAY-007939,ORD-006964,guild_credit,8594,success,2025-08-07T13:52:45Z
PAY-007940,ORD-006965,guild_credit,7805,success,2025-08-07T13:50:36Z
PAY-007941,ORD-006966,coin,10434,success,2025-08-08T14:18:08Z
PAY-007942,ORD-006967,guild_credit,4266,success,2025-08-08T18:06:58Z
PAY-007943,ORD-006968,crystal_transfer,1089,success,2025-08-08T15:06:28Z
PAY-007944,ORD-006970,guild_credit,4504,success,2025-08-08T12:47:51Z
PAY-007945,ORD-006971,coin,6452,success,2025-08-08T14:54:33Z
PAY-007946,ORD-006972,coin,1245,success,2025-08-08 12:00:45
PAY-007947,ORD-006973,coin,1988,success,2025-08-08T17:54:24Z
PAY-007948,ORD-006974,guild_credit,7980,success,2025-08-08 12:58:53
PAY-007949,ORD-006975,crystal_transfer,1217,success,2025-08-08T12:04:27Z
PAY-007950,ORD-006975,guild_credit,1294,success,2025-08-08T12:18:27Z
PAY-007951,ORD-006976,crystal_transfer,18131,failed,2025-08-08 13:29:49
PAY-007952,ORD-006977,coin,667,success,2025-08-08T17:34:59Z
PAY-007953,ORD-006977,coin,501,success,2025-08-08T17:53:59Z
PAY-007954,ORD-006978,coin,9359,success,2025-08-08T10:16:57Z
PAY-007955,ORD-006979,guild_credit,2657,success,2025-08-08 10:14:56
PAY-007956,ORD-006980,guild_credit,4640,success,2025-08-08 18:52:20
PAY-007957,ORD-006981,guild_credit,5568,success,2025-08-08T13:01:58Z
PAY-007958,ORD-006982,guild_credit,5909,success,2025-08-09T12:07:35Z
PAY-007959,ORD-006983,guild_credit,1361,success,2025-08-09T17:30:55Z
PAY-007960,ORD-006983,guild_credit,1361,refunded,2025-08-13T22:48:55Z
PAY-007961,ORD-006984,barter,4706,success,2025-08-09T17:41:24Z
PAY-007962,ORD-006985,crystal_transfer,10289,success,2025-08-09T09:38:20Z
PAY-007963,ORD-006986,coin,3943,success,2025-08-09T12:25:58Z
PAY-007964,ORD-006987,coin,8713,success,2025-08-09T15:58:53Z
PAY-007965,ORD-006988,coin,5663,success,2025-08-09T18:27:33Z
PAY-007966,ORD-006989,guild_credit,2935,success,2025-08-09T15:14:11Z
PAY-007967,ORD-006990,guild_credit,6547,success,2025-08-09T14:44:10Z
PAY-007968,ORD-006991,crystal_transfer,3041,success,2025-08-09T12:14:14Z
PAY-007969,ORD-006992,coin,2638,success,2025-08-09T09:47:15Z
PAY-007970,ORD-006993,coin,1759,success,2025-08-09T12:41:06Z
PAY-007971,ORD-006994,coin,350,success,2025-08-09T18:01:30Z
PAY-007972,ORD-006995,coin,2150,success,2025-08-09T14:20:55Z
PAY-007973,ORD-006996,guild_credit,3673,success,2025-08-09T09:57:42Z
PAY-007974,ORD-006997,coin,1530,success,2025-08-09 12:24:33
PAY-007975,ORD-006998,crystal_transfer,335,success,2025-08-09T14:59:11Z
PAY-007976,ORD-006999,coin,6786,success,2025-08-09T14:06:35Z
PAY-007977,ORD-007000,coin,5804,success,2025-08-09 12:37:43
PAY-007978,ORD-007001,crystal_transfer,3348,success,2025-08-09T14:27:09Z
PAY-007979,ORD-007002,coin,1586,success,2025-08-09 12:51:04
PAY-007980,ORD-007003,guild_credit,3519,success,2025-08-09T12:33:51Z
PAY-007981,ORD-007003,guild_credit,3519,refunded,2025-08-18T04:01:51Z
PAY-007982,ORD-007004,guild_credit,0,success,2025-08-10 10:27:15
PAY-007983,ORD-007005,crystal_transfer,709,success,2025-08-10T14:10:20Z
PAY-007984,ORD-007006,crystal_transfer,2692,success,2025-08-10 10:53:05
PAY-007985,ORD-007007,crystal_transfer,10870,success,2025-08-10T14:45:21Z
PAY-007986,ORD-007008,coin,4385,success,2025-08-10 14:54:16
PAY-007987,ORD-007009,coin,597,success,2025-08-10T14:56:28Z
PAY-007988,ORD-007010,coin,2876,success,2025-08-10T12:53:16Z
PAY-007989,ORD-007011,crystal_transfer,320,success,2025-08-10T12:05:15Z
PAY-007990,ORD-007011,guild_credit,202,success,2025-08-10 12:32:15
PAY-007991,ORD-007012,coin,8921,success,2025-08-10 10:43:54
PAY-007992,ORD-007013,barter,744,success,2025-08-10T10:25:19Z
PAY-007993,ORD-007014,coin,12384,success,2025-08-10T09:41:42Z
PAY-007994,ORD-007015,guild_credit,2485,success,2025-08-10 18:37:53
PAY-007995,ORD-007016,barter,129,success,2025-08-10 11:57:42
PAY-007996,ORD-007017,crystal_transfer,1618,success,2025-08-10 11:39:44
PAY-007997,ORD-007018,coin,5768,success,2025-08-10 12:31:44
PAY-007998,ORD-007019,coin,2093,success,2025-08-10 17:47:33
PAY-007999,ORD-007020,barter,4498,success,2025-08-10 15:40:34
PAY-008000,ORD-007021,crystal_transfer,1028,success,2025-08-10 15:17:42
PAY-008001,ORD-007022,crystal_transfer,5847,success,2025-08-10T09:32:40Z
PAY-008002,ORD-007023,coin,3418,success,2025-08-10 14:19:29
PAY-008003,ORD-007023,crystal_transfer,3541,success,2025-08-10 14:37:29
PAY-008004,ORD-007024,coin,1432,success,2025-08-10T13:48:06Z
PAY-008005,ORD-007025,barter,4757,success,2025-08-10T14:27:49Z
PAY-008006,ORD-007026,coin,10369,success,2025-08-10T16:49:59Z
PAY-008007,ORD-007027,barter,2804,success,2025-08-10 14:14:04
PAY-008008,ORD-007028,guild_credit,6620,success,2025-08-10 13:24:36
PAY-008009,ORD-007029,crystal_transfer,980,success,2025-08-10T13:44:16Z
PAY-008010,ORD-007030,guild_credit,5481,success,2025-08-10 10:26:15
PAY-008011,ORD-007031,crystal_transfer,2778,success,2025-08-10T11:29:41Z
PAY-008012,ORD-007032,guild_credit,1046,success,2025-08-10T15:40:50Z
PAY-008013,ORD-007033,coin,3351,success,2025-08-10 14:59:49
PAY-008014,ORD-007034,coin,5318,success,2025-08-10T16:56:54Z
PAY-008015,ORD-007035,crystal_transfer,6737,success,2025-08-10 18:10:19
PAY-008016,ORD-007036,coin,8711,success,2025-08-10 17:04:12
PAY-008017,ORD-007037,coin,5179,success,2025-08-11T16:26:25Z
PAY-008018,ORD-007038,guild_credit,13426,success,2025-08-11 12:14:48
PAY-008019,ORD-007038,guild_credit,13426,refunded,2025-08-21T17:49:48Z
PAY-008020,ORD-007040,guild_credit,1376,success,2025-08-11T09:55:28Z
PAY-008021,ORD-007041,coin,2084,success,2025-08-11 14:14:37
PAY-008022,ORD-007041,coin,2245,success,2025-08-11T14:37:37Z
PAY-008023,ORD-007042,coin,14581,success,2025-08-11 15:30:30
PAY-008024,ORD-007043,crystal_transfer,14712,success,2025-08-11 17:23:55
PAY-008025,ORD-007044,coin,1113,success,2025-08-11T14:26:39Z
PAY-008026,ORD-007045,guild_credit,2429,success,2025-08-11 13:54:01
PAY-008027,ORD-007046,guild_credit,3602,success,2025-08-11T13:53:47Z
PAY-008028,ORD-007047,coin,2139,success,2025-08-11T13:47:59Z
PAY-008029,ORD-007048,barter,4481,success,2025-08-11T12:18:15Z
PAY-008030,ORD-007049,crystal_transfer,8772,failed,2025-08-11T11:09:54Z
PAY-008031,ORD-007049,crystal_transfer,8772,success,2025-08-11 11:34:54
PAY-008032,ORD-007050,guild_credit,5606,success,2025-08-11 18:23:20
PAY-008033,ORD-007051,guild_credit,350,success,2025-08-11 14:07:21
PAY-008034,ORD-007052,coin,8466,success,2025-08-11T15:24:56Z
PAY-008035,ORD-007053,guild_credit,601,success,2025-08-12T11:08:04Z
PAY-008036,ORD-007054,coin,8313,success,2025-08-12T11:45:09Z
PAY-008037,ORD-007055,coin,4759,success,2025-08-12 15:23:13
PAY-008038,ORD-007056,coin,5055,failed,2025-08-12T17:03:30Z
PAY-008039,ORD-007056,coin,2560,success,2025-08-12T17:07:30Z
PAY-008040,ORD-007056,guild_credit,2495,success,2025-08-12T17:27:30Z
PAY-008041,ORD-007057,coin,850,failed,2025-08-12T16:51:51Z
PAY-008042,ORD-007057,coin,850,success,2025-08-12T16:57:51Z
PAY-008043,ORD-007058,coin,3138,success,2025-08-12T11:18:15Z
PAY-008044,ORD-007059,barter,5200,success,2025-08-12T14:15:09Z
PAY-008045,ORD-007060,crystal_transfer,2510,success,2025-08-12 12:12:27
PAY-008046,ORD-007062,crystal_transfer,3463,success,2025-08-12 16:52:02
PAY-008047,ORD-007062,coin,3461,success,2025-08-12 16:57:02
PAY-008048,ORD-007063,coin,9773,success,2025-08-12T13:13:38Z
PAY-008049,ORD-007063,coin,9773,refunded,2025-08-19 09:20:38
PAY-008050,ORD-007064,coin,2749,success,2025-08-12 19:49:42
PAY-008051,ORD-007065,guild_credit,13019,success,2025-08-13T12:35:38Z
PAY-008052,ORD-007066,guild_credit,1119,success,2025-08-13T16:33:33Z
PAY-008053,ORD-007067,coin,2714,success,2025-08-13T12:36:42Z
PAY-008054,ORD-007068,guild_credit,8164,success,2025-08-13T14:28:21Z
PAY-008055,ORD-007069,crystal_transfer,11788,success,2025-08-13T13:49:21Z
PAY-008056,ORD-007070,crystal_transfer,8450,success,2025-08-13T12:06:58Z
PAY-008057,ORD-007071,guild_credit,1982,success,2025-08-13 12:51:57
PAY-008058,ORD-007071,guild_credit,1982,refunded,2025-08-17 16:48:57
PAY-008059,ORD-007072,crystal_transfer,1615,success,2025-08-13 13:51:04
PAY-008060,ORD-007073,crystal_transfer,2715,success,2025-08-13T12:52:03Z
PAY-008061,ORD-007074,coin,1185,success,2025-08-13T14:39:39Z
PAY-008062,ORD-007075,barter,4413,success,2025-08-13 12:52:22
PAY-008063,ORD-007076,coin,3423,success,2025-08-13T13:31:26Z
PAY-008064,ORD-007076,crystal_transfer,3524,success,2025-08-13 13:51:26
PAY-008065,ORD-007078,barter,6161,success,2025-08-13T19:36:27Z
PAY-008066,ORD-007079,crystal_transfer,9581,success,2025-08-13T17:09:58Z
PAY-008067,ORD-007080,crystal_transfer,5148,success,2025-08-13T16:33:39Z
PAY-008068,ORD-007081,crystal_transfer,3312,success,2025-08-13T19:32:52Z
PAY-008069,ORD-007082,barter,3526,success,2025-08-14T14:59:25Z
PAY-008070,ORD-007083,barter,7952,success,2025-08-14T11:13:47Z
PAY-008071,ORD-007084,guild_credit,4693,success,2025-08-14T13:51:19Z
PAY-008072,ORD-007085,guild_credit,2763,success,2025-08-14 13:10:24
PAY-008073,ORD-007086,coin,2999,success,2025-08-14T12:45:46Z
PAY-008074,ORD-007087,barter,1723,success,2025-08-14T11:58:10Z
PAY-008075,ORD-007088,coin,7249,success,2025-08-14 13:58:01
PAY-008076,ORD-007089,crystal_transfer,13459,success,2025-08-14T15:17:31Z
PAY-008077,ORD-007090,barter,3889,success,2025-08-14T16:34:43Z
PAY-008078,ORD-007091,coin,6450,success,2025-08-14T16:26:55Z
PAY-008079,ORD-007092,coin,1569,success,2025-08-14T13:31:07Z
PAY-008080,ORD-007092,coin,1569,refunded,2025-08-27T13:01:07Z
PAY-008081,ORD-007093,coin,8637,success,2025-08-14T14:07:47Z
PAY-008082,ORD-007094,barter,1511,success,2025-08-14T15:19:48Z
PAY-008083,ORD-007095,coin,1187,success,2025-08-14T13:06:36Z
PAY-008084,ORD-007096,guild_credit,2414,success,2025-08-14T17:07:52Z
PAY-008085,ORD-007097,barter,8592,success,2025-08-14T13:09:15Z
PAY-008086,ORD-007098,guild_credit,2406,success,2025-08-14T17:18:08Z
PAY-008087,ORD-007099,barter,8297,success,2025-08-14 11:13:52
PAY-008088,ORD-007100,coin,6204,success,2025-08-15T12:12:39Z
PAY-008089,ORD-007101,crystal_transfer,4562,success,2025-08-15T14:09:58Z
PAY-008090,ORD-007102,coin,7148,success,2025-08-15 17:33:40
PAY-008091,ORD-007103,crystal_transfer,7568,success,2025-08-15 10:51:24
PAY-008092,ORD-007104,crystal_transfer,2353,success,2025-08-15 10:12:59
PAY-008093,ORD-007105,coin,10178,failed,2025-08-15 14:30:28
PAY-008094,ORD-007106,crystal_transfer,9653,success,2025-08-15 14:39:05
PAY-008095,ORD-007107,crystal_transfer,1977,success,2025-08-15 12:57:20
PAY-008096,ORD-007107,crystal_transfer,1977,refunded,2025-08-21T02:24:20Z
PAY-008097,ORD-007108,coin,6098,success,2025-08-15T16:13:43Z
PAY-008098,ORD-007108,coin,6161,success,2025-08-15T16:38:43Z
PAY-008099,ORD-007109,coin,1482,success,2025-08-15 14:38:58
PAY-008100,ORD-007109,coin,1602,success,2025-08-15T14:51:58Z
PAY-008101,ORD-007110,coin,2039,success,2025-08-15T09:19:40Z
PAY-008102,ORD-007111,barter,4477,failed,2025-08-15 14:58:20
PAY-008103,ORD-007111,barter,4477,success,2025-08-15 15:25:20
PAY-008104,ORD-007112,guild_credit,3479,success,2025-08-15T13:33:46Z
PAY-008105,ORD-007113,coin,10705,success,2025-08-15T10:29:48Z
PAY-008106,ORD-007114,coin,9656,success,2025-08-15T16:28:24Z
PAY-008107,ORD-007115,guild_credit,738,success,2025-08-15 10:07:03
PAY-008108,ORD-007116,coin,2228,success,2025-08-15T10:06:48Z
PAY-008109,ORD-007116,crystal_transfer,2414,success,2025-08-15T10:26:48Z
PAY-008110,ORD-007117,coin,5528,success,2025-08-15T18:01:01Z
PAY-008111,ORD-007118,coin,7251,success,2025-08-15 11:18:50
PAY-008112,ORD-007119,crystal_transfer,4505,failed,2025-08-15 17:37:26
